出走馬T.競走コード,馬番,枠番,異常区分コード,単勝人気,入線順位,確定着順,馬券評価順位,予想タイム指数,予想タイム指数順位,得点,デフォルト得点,デフォルト得点順位,得点V1,得点V1順位,得点V2,得点V2順位,得点V3,得点V3順位,得点V1順位逆数,得点V2順位逆数,得点V3順位逆数,三連単用得点,三連単用馬券評価順位,血統距離評価,血統トラック評価,血統成長力評価,血統総合評価,血統距離評価B,血統トラック評価B,血統成長力評価B,血統総合評価B,予想タイム偏差値,過去5走最高タイム指数,前走レースレベル,前走レースレベル順位,先行指数,先行率,先行指数順位,予想展開,予想タイム指数回帰推定値,予想タイム指数回帰推定値順位,血統登録番号,性別コード,近走競走コード1,近走馬番1,近走競走コード2,近走馬番2,近走競走コード3,近走馬番3,近走競走コード4,近走馬番4,近走競走コード5,近走馬番5,次走競走コード,次走馬番,休養週数,休養後出走回数,単勝配当,複勝配当,単勝オッズ,単勝支持率,複勝オッズ1,複勝オッズ2,単勝推定オッズ,複勝推定オッズ,連対推定オッズ,予想オッズ,予想人気,クラス変動,騎手コード,騎手所属場コード,見習区分,騎手評価,調教師評価,枠順評価,脚質評価,キャリア,馬齢,調教師コード,負担重量,馬体重,馬体重増減,距離増減,前走着順,前走人気,前走着差,前走トラック種別コード,前走馬体重,前走頭数,タイム指数上昇係数,タイム指数回帰推定値,タイム指数回帰標準偏差,斤量比,前走休養週数,騎手ランキング,調教師ランキング,馬単合成オッズ,過程値a,過程値b,調節値,勝率,充足率,父繁殖登録番号,母繁殖登録番号,父繁殖馬生年,母繁殖馬生年,父出産年齢,母出産年齢,母血統登録番号,母平地収得賞金累計,母評価,馬番判定,過程値,レースT.競走コード,距離,トラック種別コード,主催者コード,競走番号,場コード,グレードコード,競走種別コード,競走条件コード,競走条件名称,トラックコード,頭数,天候コード,馬場状態コード,予想勝ち指数,初出走頭数,人気馬得点1,人気馬支持率1,人気馬馬券評価順位1,人気馬得点2,人気馬支持率2,人気馬馬券評価順位2,人気馬得点3,人気馬支持率3,人気馬馬券評価順位3,予想決着指数,投票フラグ,波乱度,タイム指数誤差,登録頭数,回次,日次,タイム指数FB補正量,タイム指数FB頭数,一番人気予想展開,平均得点,得点標準偏差,平均予想タイム指数,予想タイム標準偏差,レースレベル,予想タイム指数平均値a,予想タイム指数平均値b,最低勝率,過程値合計,過程値b合計,勝率標準偏差,レース充足率
22203260704,2,1,0,13,10,10,11,58.94720947,14,37,43,11,-3,14,1,10,42,11,4,8,8,40,11,49,65,54,62,39,58,48,54,44,,,14,0,0.9444444,0,0,59,13,2019106696,1,0,0,0,0,0,0,0,0,0,0,22207031002,11,0,0,0,0,248,0.003225806,28.1,56.4,187.5,19.7,46.8,17.6,9,0,1186,0,3,31,55,57,10,0,3,1183,530,446,0,0,0,0,0,0,0,0,0,0,0,11.88340807,0,46,73,207.9,0,0,21,0,,,,,,,,,,,2,7000.9,22203260704,1400,0,1,4,7,,12,703,3歳 未勝利,11,18,4,1,80.13637766,5,57,0.32,3,60,0.2857143,1,58,0.1702128,2,82.8728,0,3,0,18,2,5,0,0,1,45.8,8.480081,63.8,8.396932,64.1,63.8,63.8,0.5,2185803,98,,63.4
22203260704,6,3,0,11,11,11,16,58.94619966,15,33,40,16,-3,15,-2,13,39,16,4,6,3,33,14,46,48,48,45,39,56,34,50,44,,,14,0,0.8333333,0,0,59,13,2019104667,2,0,0,0,0,0,0,0,0,0,0,22205210704,10,0,0,0,0,89.2,0.00896861,13.7,27.2,76,8.9,21.1,17.6,10,0,1176,0,1,53,43,57,10,0,3,1059,530,436,0,0,0,0,0,0,0,0,0,0,0,12.1559633,0,39,35,74.4,0,0,21,0,,,,,,,,,,,2,6997.8,22203260704,1400,0,1,4,7,,12,703,3歳 未勝利,11,18,4,1,80.13637766,5,57,0.32,3,60,0.2857143,1,58,0.1702128,2,82.8728,0,3,0,18,2,5,0,0,1,45.8,8.480081,63.8,8.396932,64.1,63.8,63.8,0.5,2185803,98,,63.4
22203260704,8,4,0,12,12,12,15,59.77792043,11,33,40,14,-3,12,-3,15,39,14,4,3,3,33,14,38,48,36,43,21,48,23,39,45,,,14,0,0.6666667,0,0,60,11,2019103135,2,0,0,0,0,0,0,0,0,0,0,22205070703,15,0,0,0,0,185.4,0.004314995,24,47.9,182.8,19.5,47.7,16.3,5,0,1187,0,4,30,0,56,10,0,3,1186,500,432,0,0,0,0,0,0,0,0,0,0,0,11.57407407,0,88,0,202.6,0,0,21,0,,,,,,,,,,,2,9911.9,22203260704,1400,0,1,4,7,,12,703,3歳 未勝利,11,18,4,1,80.13637766,5,57,0.32,3,60,0.2857143,1,58,0.1702128,2,82.8728,0,3,0,18,2,5,0,0,1,45.8,8.480081,63.8,8.396932,64.1,63.8,63.8,0.5,2185803,98,,63.4
22203260704,3,2,0,18,13,13,13,59.09854011,13,34,40,15,-3,13,-5,18,39,15,4,1,3,33,14,61,58,59,58,0,0,0,0,44,,,14,0,0.9444444,0,0,59,13,2019107065,1,0,0,0,0,0,0,0,0,0,0,22207021007,11,0,0,0,0,471.3,0.001697433,64.7,129.8,260.4,31.4,71.9,17.4,8,0,1037,0,0,46,43,57,10,0,3,1123,560,456,0,0,0,0,0,0,0,0,0,0,0,12.28070175,0,87,103,357.4,0,0,21,0,,,,,,,,,,,1,7475.8,22203260704,1400,0,1,4,7,,12,703,3歳 未勝利,11,18,4,1,80.13637766,5,57,0.32,3,60,0.2857143,1,58,0.1702128,2,82.8728,0,3,0,18,2,5,0,0,1,45.8,8.480081,63.8,8.396932,64.1,63.8,63.8,0.5,2185803,98,,63.4
22203260704,10,5,0,8,14,14,9,67.84376778,7,38,46,7,-4,16,-5,17,45,8,2,1,11,45,9,53,67,54,64,28,51,37,45,55,58,46,13,37.5,0.1666667,12,3,68,8,2019101842,2,22107111006,5,0,0,0,0,0,0,0,0,22204230903,6,36,0,0,0,30.7,0.02605863,4.2,8,38.9,4.9,11,39.5,15,0,1199,0,3,0,54,56,90,1,3,425,510,418,10,200,4,5,2,0,408,8,0,0,0,12.20095694,0,0,122,33.3,5,5,21,5,25,,,,,,,,,,2,106000.7,22203260704,1400,0,1,4,7,,12,703,3歳 未勝利,11,18,4,1,80.13637766,5,57,0.32,3,60,0.2857143,1,58,0.1702128,2,82.8728,0,3,0,18,2,5,0,0,1,45.8,8.480081,63.8,8.396932,64.1,63.8,63.8,0.5,2185803,98,,63.4
22203260704,4,2,0,15,15,15,14,58.56942693,16,34,42,12,0,10,-3,16,41,13,8,3,6,38,12,39,62,48,58,62,46,54,47,44,51,48,12,42.85714,0.8333333,10,3,58,16,2019102968,2,22109250705,4,0,0,0,0,0,0,0,0,22206120704,16,25,0,0,0,272.3,0.002937936,30.5,61.1,219.8,23,59.3,41.4,17,0,1015,0,0,49,49,57,90,1,3,1155,540,400,-22,0,12,7,11,0,422,14,0,0,0,13.5,0,68,79,238.4,0,0,21,0,25,,,,,,,,,,2,5914,22203260704,1400,0,1,4,7,,12,703,3歳 未勝利,11,18,4,1,80.13637766,5,57,0.32,3,60,0.2857143,1,58,0.1702128,2,82.8728,0,3,0,18,2,5,0,0,1,45.8,8.480081,63.8,8.396932,64.1,63.8,63.8,0.5,2185803,98,,63.4
22203260704,13,7,0,14,16,16,17,50.48070721,17,33,37,18,4,7,3,6,37,18,12,13,1,31,18,34,54,35,48,52,53,45,51,34,56,58,5,63.3109,0.1111111,4,2,90,3,2019100075,2,22110160406,13,22110030705,4,0,0,0,0,0,0,22205010902,2,22,0,0,0,251.1,0.003185982,28.3,56.8,174.8,18.9,47,41.9,18,0,1133,0,0,41,35,34,51,2,3,1104,540,440,-8,0,10,15,11,0,448,15,28.75095,90.39118987,0,12.27272727,1,115,136,178,0,0,21,0,50,,,,,,,,,,1,0.2,22203260704,1400,0,1,4,7,,12,703,3歳 未勝利,11,18,4,1,80.13637766,5,57,0.32,3,60,0.2857143,1,58,0.1702128,2,82.8728,0,3,0,18,2,5,0,0,1,45.8,8.480081,63.8,8.396932,64.1,63.8,63.8,0.5,2185803,98,,63.4
22203260704,17,8,0,17,17,17,18,46.12337067,18,30,39,17,0,11,1,11,38,17,8,8,2,32,17,35,47,29,41,25,58,32,50,29,44,58,5,46.74454,0.5555556,9,3,38,18,2019104204,2,22112110601,3,22111200505,5,0,0,0,0,0,0,22205015510,9,14,0,0,0,461,0.001735358,30.2,60.5,343.3,40,93.9,41.1,16,0,1109,0,0,53,48,34,90,2,3,1112,540,408,-2,200,16,13,38,1,410,16,-5.763757,37.51349801,0,13.23529412,2,66,90,474.8,0,0,21,0,50,,,,,,,,,,1,0,22203260704,1400,0,1,4,7,,12,703,3歳 未勝利,11,18,4,1,80.13637766,5,57,0.32,3,60,0.2857143,1,58,0.1702128,2,82.8728,0,3,0,18,2,5,0,0,1,45.8,8.480081,63.8,8.396932,64.1,63.8,63.8,0.5,2185803,98,,63.4
22203260704,18,8,0,10,18,18,10,66.94117971,8,38,44,9,-4,17,-3,14,43,10,2,3,9,42,10,34,61,39,55,57,60,55,59,54,67,60,2,57.94299,0.3333333,7,3,67,9,2019104931,1,22203120703,4,22108291005,10,0,0,0,0,0,0,22206250203,13,1,1,0,0,43.8,0.01826484,5.5,10.6,52.1,5.9,14,16.9,7,0,1160,0,0,52,54,34,90,2,3,1062,560,490,-8,0,5,9,11,0,498,18,0,0,0,11.42857143,27,50,5,45.8,4,4,21,4,50,,,,,,,,,,2,86330.2,22203260704,1400,0,1,4,7,,12,703,3歳 未勝利,11,18,4,1,80.13637766,5,57,0.32,3,60,0.2857143,1,58,0.1702128,2,82.8728,0,3,0,18,2,5,0,0,1,45.8,8.480081,63.8,8.396932,64.1,63.8,63.8,0.5,2185803,98,,63.4
22203260705,6,4,0,2,1,1,1,71.07161072,2,58,51,4,8,1,2,6,49,2,14,9,11,55,2,58,56,48,54,52,67,43,63,60,72,55,7,49.75847,0.2857143,3,2,95,1,2019104520,1,22203120705,4,22112250905,9,0,0,0,0,0,0,22209250711,4,1,1,340,140,3.4,0.2352941,1.2,1.7,3.1,1.3,1.6,7.8,5,0,1178,0,0,50,45,55,11,2,3,1176,560,482,-4,0,3,8,2,0,486,14,22.51112,95.15985602,0,11.61825726,10,40,33,2.9,24,24,49,24,50,,,,,,,,,,2,370501.4,22203260705,2200,0,1,5,7,,12,703,3歳 未勝利,11,14,3,2,74.89982856,2,55,0.2758621,2,58,0.2352941,1,55,0.2162162,3,77.40789,0,3,0,14,2,5,0,0,2,46.8,9.412407,56.1,14.77063,52.4,56.1,60.4,0.7,1567107,105,,58.3
22203260705,14,8,0,8,2,2,4,64.69785446,4,53,52,3,6,4,5,4,52,1,10,11,14,61,1,66,63,59,63,52,67,43,63,56,62,59,3,68.66827,0.1428571,1,2,66,5,2019105842,1,22112120704,2,22111130905,6,0,0,0,0,0,0,22204170904,18,14,0,0,500,29.4,0.02721088,5,8.7,31.5,4,9,28.9,9,0,1168,0,0,56,59,48,11,2,3,1033,560,494,4,200,9,9,8,0,490,18,0.2272757,65.69825782,0,11.33603239,3,36,112,29.6,7,7,49,7,50,,,,,,,,,,2,112098.6,22203260705,2200,0,1,5,7,,12,703,3歳 未勝利,11,14,3,2,74.89982856,2,55,0.2758621,2,58,0.2352941,1,55,0.2162162,3,77.40789,0,3,0,14,2,5,0,0,2,46.8,9.412407,56.1,14.77063,52.4,56.1,60.4,0.7,1567107,105,,58.3
22203260705,5,4,0,1,3,3,2,71.39215532,1,55,52,1,7,2,-1,8,46,6,12,4,9,52,5,43,56,48,52,47,53,23,47,60,72,55,7,63.52166,0.2142857,2,2,79,2,2019105151,1,22203120705,2,22202191006,2,22112280905,9,0,0,0,0,22205070705,11,1,3,0,130,2.9,0.2758621,1.1,1.6,3.5,1.3,1.8,3.1,1,0,1160,0,0,52,48,55,11,3,3,1071,560,462,-2,0,2,6,2,0,464,14,6.009726,78.88089476,151.2388,12.12121212,2,50,10,3.3,25,25,49,25,75,,,,,,,,,,1,390134.8,22203260705,2200,0,1,5,7,,12,703,3歳 未勝利,11,14,3,2,74.89982856,2,55,0.2758621,2,58,0.2352941,1,55,0.2162162,3,77.40789,0,3,0,14,2,5,0,0,2,46.8,9.412407,56.1,14.77063,52.4,56.1,60.4,0.7,1567107,105,,58.3
22203260705,2,2,0,3,4,4,3,70.64097933,3,55,52,2,5,6,8,1,49,3,8,14,11,55,2,48,54,51,52,63,63,62,63,60,73,64,1,16.14538,0.6428571,9,3,75,3,2019104983,1,22203060905,9,22202131005,6,22201231007,8,22112280906,4,22110090905,10,22206180207,5,2,4,0,0,3.7,0.2162162,1.2,1.9,3.2,1.3,1.7,6.6,2,0,1182,0,1,51,57,46,90,5,3,1092,550,506,-4,0,5,7,4,0,510,15,2.566261,75.00637591,226.176,10.86956522,2,31,45,3.2,22,22,49,22,100,,,,,,,,,,2,345303.1,22203260705,2200,0,1,5,7,,12,703,3歳 未勝利,11,14,3,2,74.89982856,2,55,0.2758621,2,58,0.2352941,1,55,0.2162162,3,77.40789,0,3,0,14,2,5,0,0,2,46.8,9.412407,56.1,14.77063,52.4,56.1,60.4,0.7,1567107,105,,58.3
22203260705,8,5,0,6,5,5,9,60.3308943,9,37,43,9,-7,11,3,5,41,9,4,10,5,37,11,56,58,55,57,55,60,43,57,53,,,13,0,0.4285714,0,0,60,8,2019105906,1,0,0,0,0,0,0,0,0,0,0,22204160304,13,0,0,0,0,16.7,0.04790419,3.6,6.1,18.2,3.3,6.3,7.5,4,0,1112,0,0,43,50,55,43,0,3,1084,560,444,0,0,0,0,0,0,0,0,0,0,0,12.61261261,0,109,147,18.4,2,2,49,2,,,,,,,,,,,2,37663,22203260705,2200,0,1,5,7,,12,703,3歳 未勝利,11,14,3,2,74.89982856,2,55,0.2758621,2,58,0.2352941,1,55,0.2162162,3,77.40789,0,3,0,14,2,5,0,0,2,46.8,9.412407,56.1,14.77063,52.4,56.1,60.4,0.7,1567107,105,,58.3
22203260705,10,6,0,4,6,6,5,64.22379908,5,50,49,5,7,3,6,2,49,4,12,12,11,55,2,50,50,39,47,51,60,44,57,55,65,58,5,27.32274,0.2857143,7,3,42,10,2019100579,1,22112280901,11,22112120704,1,22111130305,10,0,0,0,0,22204240306,11,12,0,0,0,10.4,0.07692308,2,3.3,10.1,2.1,3.8,15.8,8,0,1095,0,0,54,50,55,90,3,3,1149,560,474,0,400,11,4,28,1,474,12,-9.513579,42.59576156,59.33672,11.81434599,1,8,54,9,6,6,49,6,75,,,,,,,,,,2,100925.5,22203260705,2200,0,1,5,7,,12,703,3歳 未勝利,11,14,3,2,74.89982856,2,55,0.2758621,2,58,0.2352941,1,55,0.2162162,3,77.40789,0,3,0,14,2,5,0,0,2,46.8,9.412407,56.1,14.77063,52.4,56.1,60.4,0.7,1567107,105,,58.3
22203260705,13,8,0,7,7,7,6,63.75304021,6,48,47,6,6,5,6,3,47,5,10,12,10,52,5,59,63,51,62,63,56,62,56,55,64,55,7,34.78627,0.4285714,5,3,55,9,2019100741,1,22203120705,10,22202191006,1,22109200703,8,22108291005,14,0,0,22205140405,13,1,2,0,0,25.5,0.03137255,3.3,5.5,24.9,3.2,7.1,15,7,0,1186,0,3,39,60,48,90,4,3,1101,530,424,-4,0,7,7,13,0,428,14,-5.365214,55.32629117,0,12.5,2,46,82,24.6,6,6,49,6,100,,,,,,,,,,1,90678,22203260705,2200,0,1,5,7,,12,703,3歳 未勝利,11,14,3,2,74.89982856,2,55,0.2758621,2,58,0.2352941,1,55,0.2162162,3,77.40789,0,3,0,14,2,5,0,0,2,46.8,9.412407,56.1,14.77063,52.4,56.1,60.4,0.7,1567107,105,,58.3
22203260705,11,7,0,10,8,8,7,60.72977284,8,40,45,7,-5,9,-1,9,42,8,5,4,7,42,7,58,56,48,54,47,50,32,45,53,,,13,0,0.8571429,0,0,61,7,2019103547,1,0,0,0,0,0,0,0,0,0,0,22204240505,3,0,0,0,0,84.7,0.009445101,16.9,30.2,120.3,14.4,36.4,7,3,0,1144,0,0,59,63,48,43,0,3,1039,560,470,0,0,0,0,0,0,0,0,0,0,0,11.91489362,0,32,23,98.1,3,3,49,3,,,,,,,,,,,1,42165.4,22203260705,2200,0,1,5,7,,12,703,3歳 未勝利,11,14,3,2,74.89982856,2,55,0.2758621,2,58,0.2352941,1,55,0.2162162,3,77.40789,0,3,0,14,2,5,0,0,2,46.8,9.412407,56.1,14.77063,52.4,56.1,60.4,0.7,1567107,105,,58.3
22203260705,7,5,0,12,9,9,12,54.8926498,10,30,40,12,-8,12,-6,13,39,12,3,2,2,31,12,46,51,28,46,47,53,23,47,49,53,60,2,7.914177,0.6428571,10,4,63,6,2019102063,1,22111070903,5,22110230905,1,0,0,0,0,0,0,22204230902,5,19,0,0,0,233.4,0.003427592,24,43.1,202.8,20.1,56.6,37.8,12,0,1176,0,1,52,54,55,43,2,3,1065,550,420,2,400,9,13,18,0,418,13,4.498159,62.76618587,0,13.0952381,1,39,37,206.3,0,1,49,1,50,,,,,,,,,,1,5202,22203260705,2200,0,1,5,7,,12,703,3歳 未勝利,11,14,3,2,74.89982856,2,55,0.2758621,2,58,0.2352941,1,55,0.2162162,3,77.40789,0,3,0,14,2,5,0,0,2,46.8,9.412407,56.1,14.77063,52.4,56.1,60.4,0.7,1567107,105,,58.3
22203260705,1,1,0,11,10,10,10,41.11890479,11,36,41,11,5,7,0,7,40,11,8,8,4,38,9,54,56,36,53,47,53,23,47,40,38,48,11,18.75,0.8571429,8,3,41,11,2019100945,1,22202190504,1,0,0,0,0,0,0,0,0,22207100203,13,4,1,0,0,103.2,0.007751938,14.3,25.5,90.3,10.8,26,36.3,11,0,1177,0,3,27,51,46,90,1,3,1068,530,492,0,600,14,5,28,1,492,16,0,0,0,10.77235772,0,59,78,95.2,0,1,49,1,25,,,,,,,,,,1,0,22203260705,2200,0,1,5,7,,12,703,3歳 未勝利,11,14,3,2,74.89982856,2,55,0.2758621,2,58,0.2352941,1,55,0.2162162,3,77.40789,0,3,0,14,2,5,0,0,2,46.8,9.412407,56.1,14.77063,52.4,56.1,60.4,0.7,1567107,105,,58.3
22203260705,12,7,0,5,11,11,8,62.8054382,7,38,44,8,-10,14,-9,14,42,7,1,1,7,39,8,46,51,28,46,47,53,23,47,54,64,59,3,6.880778,0.4285714,11,4,75,3,2019106927,1,22202261006,9,22202051006,10,22201150706,8,0,0,0,0,22204240905,1,3,3,0,0,13.6,0.05882353,2.4,3.9,12.7,2.4,4.5,12.5,6,0,1171,0,0,43,40,48,43,3,3,1138,560,482,-8,200,3,6,6,0,490,12,7.997986,75.11260148,148.1193,11.61825726,2,25,151,10.9,5,5,49,5,75,,,,,,,,,,2,72435.4,22203260705,2200,0,1,5,7,,12,703,3歳 未勝利,11,14,3,2,74.89982856,2,55,0.2758621,2,58,0.2352941,1,55,0.2162162,3,77.40789,0,3,0,14,2,5,0,0,2,46.8,9.412407,56.1,14.77063,52.4,56.1,60.4,0.7,1567107,105,,58.3
22203260705,3,3,0,14,12,12,14,24.71270716,14,28,40,13,-9,13,-5,12,39,13,2,3,2,31,12,52,63,58,62,58,66,57,65,29,20,38,12,5.555558,0.8571429,12,4,25,13,2019100775,1,22110160505,16,0,0,0,0,0,0,0,0,22205140402,12,22,0,0,0,333.6,0.002398082,37.9,68.2,234.8,27.4,69.3,44,14,0,1125,0,0,30,54,46,43,1,3,1074,560,482,-6,400,14,14,41,0,488,18,0,0,0,11.61825726,0,71,140,252.4,0,1,49,1,25,,,,,,,,,,1,0,22203260705,2200,0,1,5,7,,12,703,3歳 未勝利,11,14,3,2,74.89982856,2,55,0.2758621,2,58,0.2352941,1,55,0.2162162,3,77.40789,0,3,0,14,2,5,0,0,2,46.8,9.412407,56.1,14.77063,52.4,56.1,60.4,0.7,1567107,105,,58.3
22203260705,4,3,0,13,13,13,11,35.90006964,13,35,42,10,-1,8,-1,11,41,10,7,4,5,38,9,51,65,50,62,57,60,55,59,36,35,51,10,28.57143,0.07142857,6,3,36,12,2019105943,1,22201290704,2,0,0,0,0,0,0,0,0,0,0,7,1,0,0,261.1,0.00306396,39.1,70.3,325.5,35.9,96.6,38.8,13,0,1147,0,0,50,68,46,90,1,3,1146,560,478,0,800,13,11,55,1,478,14,0,0,0,11.71548117,0,108,27,286.7,0,1,49,1,25,,,,,,,,,,2,0,22203260705,2200,0,1,5,7,,12,703,3歳 未勝利,11,14,3,2,74.89982856,2,55,0.2758621,2,58,0.2352941,1,55,0.2162162,3,77.40789,0,3,0,14,2,5,0,0,2,46.8,9.412407,56.1,14.77063,52.4,56.1,60.4,0.7,1567107,105,,58.3
22203260705,9,6,0,9,14,14,13,39.822769,12,30,39,14,-5,10,-1,10,38,14,5,4,1,30,14,46,51,28,46,60,53,40,51,39,57,58,5,39.96459,0.7857143,4,2,-1,14,2019104544,1,22202060705,6,22201150706,1,0,0,0,0,0,0,22205080405,6,6,2,0,0,62.7,0.01275917,9.3,16.5,55.5,6.4,15.6,31.1,10,0,1166,0,0,63,36,55,11,2,3,1130,560,462,-2,0,10,6,42,0,464,10,-30.06928,-0.751102485,0,12.12121212,2,67,48,52.6,0,1,49,1,50,,,,,,,,,,1,0,22203260705,2200,0,1,5,7,,12,703,3歳 未勝利,11,14,3,2,74.89982856,2,55,0.2758621,2,58,0.2352941,1,55,0.2162162,3,77.40789,0,3,0,14,2,5,0,0,2,46.8,9.412407,56.1,14.77063,52.4,56.1,60.4,0.7,1567107,105,,58.3
22203260706,4,3,0,2,1,1,2,82.5388154,2,58,51,3,17,2,15,1,50,3,14,15,12,59,3,55,63,58,62,66,56,58,56,59,84,79,1,68.47824,0.06666667,5,2,78,7,2018103574,2,22201300712,1,22201150712,9,22112250908,12,22103210702,7,22102270901,15,22204160608,7,7,3,450,190,4.5,0.1777778,1.6,2.2,4.5,1.7,2.2,9.1,5,0,1095,0,0,53,50,44,79,9,4,1159,550,472,2,0,9,3,7,1,470,16,-2.03843,78.55148695,136.3199,11.65254237,1,8,43,4.2,14,14,29,14,100,,,,,,,,,,2,136997.6,22203260706,1200,1,1,6,7,,14,5,4歳上1勝クラス,23,15,3,2,86.310803,0,46,0.2666667,8,58,0.1777778,2,64,0.1666667,1,91.15034,0,3,0,15,2,5,0,0,1,49.9,8.250253,77.3,5.619336,77.7,77.3,77.3,0.6,1010249,103,,100
22203260706,11,6,0,3,2,2,1,82.71878441,1,64,53,2,18,1,13,2,53,2,15,14,14,64,2,15,22,19,14,38,51,40,46,60,87,74,10,79.79693,0.6666667,2,2,82,2,2018102669,2,22202050706,8,22201090704,5,22112120703,9,22110020704,3,22109120706,14,22204160908,2,6,3,0,190,4.8,0.1666667,1.6,2.2,5,1.8,2.4,12.5,6,0,1019,0,0,32,45,58,79,10,4,1166,550,514,8,-200,10,4,9,1,506,16,0.1325033,82.54109346,193.4204,10.70038911,3,57,69,4.7,14,14,29,14,100,,,,,,,,,,1,142196.1,22203260706,1200,1,1,6,7,,14,5,4歳上1勝クラス,23,15,3,2,86.310803,0,46,0.2666667,8,58,0.1777778,2,64,0.1666667,1,91.15034,0,3,0,15,2,5,0,0,1,49.9,8.250253,77.3,5.619336,77.7,77.3,77.3,0.6,1010249,103,,100
22203260706,2,2,0,11,3,3,9,78.30315643,9,43,46,9,7,5,8,6,46,8,10,10,7,46,8,59,66,44,63,38,55,39,50,52,84,77,4,56.49923,0.2666667,8,3,74,10,2018106553,2,22203130712,12,22202130909,2,22112190706,4,22111200309,10,22110230403,7,22204240307,1,1,7,0,1020,66.6,0.01201201,9.7,14.5,55.6,7.6,16,24,12,0,1034,0,0,51,25,44,68,18,4,1091,550,438,4,0,11,14,11,1,434,16,-1.01663,73.97916362,254.0828,12.55707763,3,48,105,58.4,5,5,29,5,100,,,,,,,,,,2,50667.5,22203260706,1200,1,1,6,7,,14,5,4歳上1勝クラス,23,15,3,2,86.310803,0,46,0.2666667,8,58,0.1777778,2,64,0.1666667,1,91.15034,0,3,0,15,2,5,0,0,1,49.9,8.250253,77.3,5.619336,77.7,77.3,77.3,0.6,1010249,103,,100
22203260706,7,4,0,6,4,4,4,79.93251117,8,52,49,7,11,3,12,3,50,4,13,13,12,56,4,51,49,56,48,52,57,44,55,55,81,79,1,74.69205,0.2666667,3,2,82,2,2017104052,2,22203060908,4,22202061012,13,22111130304,7,22110170408,5,22105290708,3,22204160908,8,2,2,0,0,11.9,0.06722689,3.5,5.1,13.8,3,5,22.9,10,0,1199,0,3,0,42,47,79,17,5,1099,520,446,-2,0,8,14,7,1,448,16,2.496738,81.99557202,197.5907,11.65919283,3,0,72,13.3,8,8,29,8,100,,,,,,,,,,1,76529.8,22203260706,1200,1,1,6,7,,14,5,4歳上1勝クラス,23,15,3,2,86.310803,0,46,0.2666667,8,58,0.1777778,2,64,0.1666667,1,91.15034,0,3,0,15,2,5,0,0,1,49.9,8.250253,77.3,5.619336,77.7,77.3,77.3,0.6,1010249,103,,100
22203260706,1,1,0,1,5,5,8,81.46311162,4,46,49,5,6,7,3,11,47,7,8,4,9,50,7,37,46,42,41,46,54,44,51,57,92,77,4,85.94043,0.2,1,1,78,7,2018105121,2,22203130712,7,22201090704,2,22112280908,14,22111174811,1,22111024804,8,22205140412,12,1,1,0,0,3,0.2666667,1.5,1.9,3.1,1.6,2,7.6,3,0,1171,0,0,45,66,44,13,11,4,1146,550,464,0,0,2,9,0,1,464,16,-0.222748,77.81551206,226.4306,11.85344828,8,25,27,2.9,11,11,29,11,100,,,,,,,,,,1,108833,22203260706,1200,1,1,6,7,,14,5,4歳上1勝クラス,23,15,3,2,86.310803,0,46,0.2666667,8,58,0.1777778,2,64,0.1666667,1,91.15034,0,3,0,15,2,5,0,0,1,49.9,8.250253,77.3,5.619336,77.7,77.3,77.3,0.6,1010249,103,,100
22203260706,3,2,0,9,6,6,10,77.52956714,10,39,45,11,2,11,4,8,45,11,5,6,4,41,11,38,45,45,42,51,54,57,53,50,87,77,4,11.42576,0.8666667,15,4,67,12,2016102305,2,22112110912,6,22109250706,3,22109190707,10,22106270906,6,22104240408,8,22204160908,5,14,0,0,0,26,0.03076923,4.1,6,24.3,4.2,7.9,23.8,11,0,1037,0,0,49,59,44,20,28,6,1136,550,494,4,0,7,5,8,1,490,13,-9.127592,66.99926792,0,11.13360324,10,87,80,24.1,4,4,29,4,100,,,,,,,,,,1,40998.3,22203260706,1200,1,1,6,7,,14,5,4歳上1勝クラス,23,15,3,2,86.310803,0,46,0.2666667,8,58,0.1777778,2,64,0.1666667,1,91.15034,0,3,0,15,2,5,0,0,1,49.9,8.250253,77.3,5.619336,77.7,77.3,77.3,0.6,1010249,103,,100
22203260706,8,5,0,4,7,7,6,81.36228306,5,48,50,4,3,10,4,7,48,6,6,6,10,51,6,43,20,47,19,49,53,49,51,57,87,74,10,51.58813,0.4,11,4,82,2,2015101804,2,22202130909,3,22201300712,10,22112190706,11,22112120703,13,22110310406,1,22204160908,11,5,7,0,0,9.4,0.08510639,1.9,2.7,9,2.3,3.6,7.4,2,0,1168,0,0,51,57,47,20,24,7,1101,550,486,-6,0,6,2,6,1,492,16,0.1836458,82.19365695,286.8539,11.31687243,1,36,82,9,10,10,29,10,100,,,,,,,,,,2,106436.4,22203260706,1200,1,1,6,7,,14,5,4歳上1勝クラス,23,15,3,2,86.310803,0,46,0.2666667,8,58,0.1777778,2,64,0.1666667,1,91.15034,0,3,0,15,2,5,0,0,1,49.9,8.250253,77.3,5.619336,77.7,77.3,77.3,0.6,1010249,103,,100
